Velocity,Peak_Conc,Mean_Conc,Std_Conc,Arrival_Time,Theoretical_Time,Delay_Ratio
0.5,1.3083500233800098,0.22221103770558961,0.402089413604623,17.0,60.0,0.2833333333333333
0.8,1.3441754673386437,0.13888870684237706,0.36179263780047277,11.0,37.5,0.29333333333333333
1.1,1.5040436192956301,0.10083679385658435,0.3235225858454507,8.0,27.272727272727273,0.29333333333333333
1.4000000000000001,1.5966413744914085,0.08132541433928735,0.3183041384185919,6.0,21.428571428571423,0.2800000000000001
1.7000000000000002,1.6197878290741539,0.0714619762917229,0.31751241529879015,5.0,17.64705882352941,0.2833333333333334
2.0,0.8081755910538733,0.0459232224215928,0.16922253189036698,4.0,15.0,0.26666666666666666
